employee_name,user_id,email,role,projects,business_unit,functional_unit,department,team,supervisor
Brynn Neve Carpenter,BNC1497,Brynn.Neve.Carpenter@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,3 - Stockroom,Cooper Ali Stuart
Brent Preston Riggs,BPR1678,Brent.Preston.Riggs@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,2 - RegionalFieldService,Haley Madeline Thomas
William Albert Jacobs,WAJ2412,William.Albert.Jacobs@dtaa.com,SecurityGuard,,1,1 - Adminstration,5 - Security,7 - BuildingSecurity,Armand Myles Jimenez
Hanna Mechelle Bender,HMB0805,Hanna.Mechelle.Bender@dtaa.com,MaterialsEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,4 - MaterialsEngineering,Keiko Libby Porter
Mechelle Lee Workman,MLW0296,Mechelle.Lee.Workman@dtaa.com,AdministrativeAssistant,,1,5 - Manufacturing_Commercial,3 - Assembly,,Maxwell Deacon Santana
Claudia Ignacia Velez,CIV0935,Claudia.Ignacia.Velez@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,1 - RegionalFieldService,Jessamine Madeson Eaton
Sandra Harriet Meyer,SHM2429,Sandra.Harriet.Meyer@dtaa.com,ITAdmin,,1,1 - Adminstration,5 - Security,8 - ElectronicSecurity,Madison Charissa Malone
Dustin Walter Cole,DWC2994,Dustin.Walter.Cole@dtaa.com,Manager,Project 35,1,1 - Adminstration,4 - Safety,5 - Medical,Savannah Libby Carroll
Thomas Cyrus Golden,TCG0016,Thomas.Cyrus.Golden@dtaa.com,Director,,1,1 - Adminstration,3 - Training,,Tallulah Leslie Keith
Benjamin Wayne Cameron,BWC2534,Benjamin.Wayne.Cameron@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,21 - TestAndEvalualtion,Rebecca Stephanie Edwards
Palmer Edan Valencia,PEV3955,Palmer.Edan.Valencia@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,14 - AssemblyDept,Keegan Noah Riggs
Kendall Kiayada Brown,KKB2094,Kendall.Kiayada.Brown@dtaa.com,ElectricalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,13 - ElectricalEngineering,Barrett Ulysses Shepherd
Stephanie Isabelle Welch,SIW2528,Stephanie.Isabelle.Welch@dtaa.com,HardwareEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,20 - SystemsEngineering,Carter Charles Wells
Lisandra Belle Mooney,LBM2142,Lisandra.Belle.Mooney@dtaa.com,TestEngineer,Project 66,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,16 - TestAndEvalualtion,Ifeoma Mechelle Nash
Alexis Isabelle Forbes,AIF1202,Alexis.Isabelle.Forbes@dtaa.com,TestEngineer,Project 39,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,11 - TestAndEvalualtion,Dexter Ethan Farley
Alma Gloria Wolfe,AGW1590,Alma.Gloria.Wolfe@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,2 - RegionalSales,Troy Hayes Massey
Jane Ila Mcdaniel,JIM2988,Jane.Ila.Mcdaniel@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,4 - RegionalFieldService,Sarah Lilah Mason
Hannah Jayme Glenn,HJG3868,Hannah.Jayme.Glenn@dtaa.com,Physicist,,1,2 - ResearchAndEngineering_Commercial,2 - Research,7 - Lab,Zelda Aretha Wallace
Alma Germane Lott,AGL3519,Alma.Germane.Lott@dtaa.com,Scientist,,1,2 - ResearchAndEngineering_Commercial,2 - Research,6 - Lab,Brady Kermit Clay
Chava Shannon Roberson,CSR3225,Chava.Shannon.Roberson@dtaa.com,ElectricalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,23 - ElectricalEngineering,Driscoll Darius Lawrence
Cassandra Tamara Hewitt,CTH0737,Cassandra.Tamara.Hewitt@dtaa.com,ComputerProgrammer,Project 90,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,2 - DesktopSoftware,Andrew Tobias Hoover
Kylynn Nelle Casey,KNC3843,Kylynn.Nelle.Casey@dtaa.com,FieldServiceEngineer,,1,9 - SalesAndMarketing_Government,3 - FieldService,7 - RegionalFieldService,Denton Colin Burch
Shaeleigh Gillian Kent,SGK1941,Shaeleigh.Gillian.Kent@dtaa.com,ComputerProgrammer,,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,9 - WebSoftware,Patience Raya Holt
Cole Nicolas Knight,CNK1711,Cole.Nicolas.Knight@dtaa.com,ChiefEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,13 - ElectricalEngineering,Ursa Melinda Bentley
Quentin Neville Cantu,QNC3717,Quentin.Neville.Cantu@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,6 - RegionalSales,Randall Orson Rosa
Jaquelyn Angelica Wiley,JAW3813,Jaquelyn.Angelica.Wiley@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,6 - RegionalFieldService,Uriah Sean Collins
Karleigh Helen Chandler,KHC2129,Karleigh.Helen.Chandler@dtaa.com,ComputerScientist,Project 87,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,15 - SystemsEngineering,Leo Travis Rojas
Branden Emery Gates,BEG3521,Branden.Emery.Gates@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,25 - SystemsEngineering,Quail Wilma Long
Audra Jordan Newman,AJN1275,Audra.Jordan.Newman@dtaa.com,MechanicalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,7 - MechanicalEngineering,Akeem Timothy Manning
Charde Alice Stevenson,CAS1702,Charde.Alice.Stevenson@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,2 - RegionalFieldService,Haley Madeline Thomas
Risa Hedda Lloyd,RHL0268,Risa.Hedda.Lloyd@dtaa.com,MaterialsEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,4 - MaterialsEngineering,Keiko Libby Porter
Nelle Simone Walton,NSW3199,Nelle.Simone.Walton@dtaa.com,Scientist,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,5 - Lab,Geoffrey Rahim Griffin
Vivien Jaden Cleveland,VJC1974,Vivien.Jaden.Cleveland@dtaa.com,ElectricalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,13 - ElectricalEngineering,Kasper Tyler Woods
Carl Abbot Hull,CAH1839,Carl.Abbot.Hull@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,13 - ElectricalEngineering,Cole Nicolas Knight
Cailin Anjolie Castro,CAC0147,Cailin.Anjolie.Castro@dtaa.com,SoftwareEngineer,Project 13,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,,Kaden Ezekiel Osborne
Kaden Damon Harmon,KDH1284,Kaden.Damon.Harmon@dtaa.com,ElectricalEngineer,Project 58,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,8 - ElectricalEngineering,Megan Kalia Dawson
Paula Tallulah Snow,PTS2487,Paula.Tallulah.Snow@dtaa.com,MechanicalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,17 - MechanicalEngineering,Imogene Charde Hicks
Keelie Cheyenne Gaines,KCG0979,Keelie.Cheyenne.Gaines@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,1 - RegionalFieldService,Sydney Medge Ellis
Megan Margaret Bailey,MMB0185,Megan.Margaret.Bailey@dtaa.com,AdministrativeAssistant,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,3 - ElectricalEngineering,Xantha Imani Waters
Basil Robert Webster,BRW0963,Basil.Robert.Webster@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,1 - RegionalSales,Whoopi Laurel Guy
Jonah Steel Harper,JSH3019,Jonah.Steel.Harper@dtaa.com,NursePractitioner,,1,1 - Adminstration,4 - Safety,5 - Medical,Dustin Walter Cole
Austin Gregory Flores,AGF0742,Austin.Gregory.Flores@dtaa.com,ComputerProgrammer,Project 62,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,2 - DesktopSoftware,Andrew Tobias Hoover
Adele Deirdre Guthrie,ADG1737,Adele.Deirdre.Guthrie@dtaa.com,Manager,Project 15,1,9 - SalesAndMarketing_Government,2 - Sales,3 - RegionalSales,Daria Emma Ramos
Dorian William Dyer,DWD2621,Dorian.William.Dyer@dtaa.com,MaterialsEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,19 - MaterialsEngineering,Blair Otto Rich
Hasad Deacon Holder,HDH3751,Hasad.Deacon.Holder@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,6 - RegionalFieldService,Patience Montana Horton
Aristotle Nicholas Campbell,ANC1834,Aristotle.Nicholas.Campbell@dtaa.com,MechanicalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,12 - MechanicalEngineering,Audra Serina Hunt
Cailin Sopoline Russell,CSR0612,Cailin.Sopoline.Russell@dtaa.com,SoftwareDeveloper,Project 58,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,2 - DesktopSoftware,Hedy Ivana Pennington
Aubrey Kimberly Grant,AKG2702,Aubrey.Kimberly.Grant@dtaa.com,MechanicalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,17 - MechanicalEngineering,Tyler Peter Grimes
Yoshio Zachary Copeland,YZC3244,Yoshio.Zachary.Copeland@dtaa.com,HardwareEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,24 - SystemsEngineering,Oliver Brock Howe
Yoko McKenzie Burch,YMB2953,Yoko.McKenzie.Burch@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,4 - RegionalSales,Tanisha Chiquita Mullins
Sylvester Rogan Holman,SRH3590,Sylvester.Rogan.Holman@dtaa.com,Scientist,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,6 - Lab,Latifah Germane Schwartz
Barbara Sloane Sykes,BSS2956,Barbara.Sloane.Sykes@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,4 - RegionalSales,Tanisha Chiquita Mullins
Jane Ursa Guzman,JUG0498,Jane.Ursa.Guzman@dtaa.com,ComputerScientist,,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,2 - DesktopSoftware,Yolanda Briar Joyner
Patience Shea Skinner,PSS2051,Patience.Shea.Skinner@dtaa.com,ComputerProgrammer,Project 7,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,8 - DesktopSoftware,Cadman Colin Hewitt
Barry Sebastian Mendez,BSM2288,Barry.Sebastian.Mendez@dtaa.com,Technician,Project 15,1,8 - SalesAndMarketing_Commercial,3 - FieldService,3 - RegionalFieldService,Eric Macaulay Sanchez
Cheryl Paula Pratt,CPP2909,Cheryl.Paula.Pratt@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,4 - RegionalFieldService,Nolan Jerome Wagner
Sade Winifred Ayers,SWA1824,Sade.Winifred.Ayers@dtaa.com,MechanicalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,12 - MechanicalEngineering,Audra Serina Hunt
Holmes Valentine Ramos,HVR0633,Holmes.Valentine.Ramos@dtaa.com,ComputerProgrammer,Project 24,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,4 - WebSoftware,Winifred Kelsie Garza
Lucas Castor Grant,LCG0784,Lucas.Castor.Grant@dtaa.com,MechanicalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,2 - MechanicalEngineering,Vaughan Dustin Bender
Dalton Carl Mcknight,DCM3288,Dalton.Carl.Mcknight@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,10 - AssemblyDept,Austin Joel Coleman
Gareth Kaden Garcia,GKG2763,Gareth.Kaden.Garcia@dtaa.com,ElectricalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,21 - TestAndEvalualtion,Catherine Madonna Owen
Connor Abel Mcdowell,CAM2468,Connor.Abel.Mcdowell@dtaa.com,SoftwareDeveloper,,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,10 - WebSoftware,Xandra Hilary Romero
Brendan Patrick Mclean,BPM3694,Brendan.Patrick.Mclean@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,12 - AssemblyDept,Melissa Laura Cardenas
Lane Maxwell Johnson,LMJ3535,Lane.Maxwell.Johnson@dtaa.com,HardwareEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,25 - SystemsEngineering,Quail Wilma Long
Joseph Oren Rowe,JOR2627,Joseph.Oren.Rowe@dtaa.com,ComputerScientist,Project 64,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,20 - SystemsEngineering,Bernard Bevis Foley
Vernon Nasim Delacruz,VND1667,Vernon.Nasim.Delacruz@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,2 - RegionalSales,Cheryl Brianna Aguirre
Gloria Irma Mccray,GIM0786,Gloria.Irma.Mccray@dtaa.com,MechanicalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,2 - MechanicalEngineering,Vaughan Dustin Bender
Jaquelyn Lila Graham,JLG2952,Jaquelyn.Lila.Graham@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,4 - RegionalSales,Tanisha Chiquita Mullins
Adara India Acevedo,AIA2005,Adara.India.Acevedo@dtaa.com,HardwareEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,15 - SystemsEngineering,Reese Hoyt Beck
Mason Brock Bennett,MBB2649,Mason.Brock.Bennett@dtaa.com,Technician,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,21 - TestAndEvalualtion,Dillon Josiah Roy
Zachery Jin Sharpe,ZJS2648,Zachery.Jin.Sharpe@dtaa.com,ElectricalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,21 - TestAndEvalualtion,Dillon Josiah Roy
Mira Iliana Ashley,MIA3825,Mira.Iliana.Ashley@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,6 - RegionalFieldService,Uriah Sean Collins
Nolan Jerome Wagner,NJW2402,Nolan.Jerome.Wagner@dtaa.com,FieldServiceEngineer,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,4 - RegionalFieldService,Shaine Dorothy Woodard
Sonya Evangeline Newman,SEN0534,Sonya.Evangeline.Newman@dtaa.com,TechnicalWriter,Project 49,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,1 - Publications,Sonia Francesca Leblanc
Hanae Haviva Wilkins,HHW2471,Hanae.Haviva.Wilkins@dtaa.com,ComputerProgrammer,Project 23,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,10 - WebSoftware,Xandra Hilary Romero
Lani Leigh Gutierrez,LLG2958,Lani.Leigh.Gutierrez@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,4 - RegionalSales,Tanisha Chiquita Mullins
Ira Octavius Mckenzie,IOM0542,Ira.Octavius.Mckenzie@dtaa.com,MechanicalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,2 - MechanicalEngineering,Yardley Aidan Vang
Xander Benedict Lyons,XBL3922,Xander.Benedict.Lyons@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,13 - Stockroom,Winter Adele Hahn
Fulton Zane Schwartz,FZS0969,Fulton.Zane.Schwartz@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,1 - RegionalFieldService,Sydney Medge Ellis
Ulric Dane Bender,UDB1170,Ulric.Dane.Bender@dtaa.com,SystemsEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,10 - SystemsEngineering,Chandler Quamar Cantrell
Tamara Nelle Howell,TNH3028,Tamara.Nelle.Howell@dtaa.com,SecurityGuard,,1,1 - Adminstration,5 - Security,9 - BuildingSecurity,Uriah Cain Weiss
Stuart Seth Silva,SSS3091,Stuart.Seth.Silva@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,23 - ElectricalEngineering,Diana Colette Clayton
Helen Zorita Mccarty,HZM3056,Helen.Zorita.Mccarty@dtaa.com,Mathematician,,1,2 - ResearchAndEngineering_Commercial,2 - Research,5 - Lab,Zelda Zelenia Owens
Nicole Nomlanga Mosley,NNM2862,Nicole.Nomlanga.Mosley@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,8 - AssemblyDept,Demetria Sage Melendez
Garrison Reese Lloyd,GRL3110,Garrison.Reese.Lloyd@dtaa.com,HardwareEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,24 - SystemsEngineering,Hop Alfonso Palmer
Baker Caleb Camacho,BCC0456,Baker.Caleb.Camacho@dtaa.com,SecurityGuard,,1,1 - Adminstration,5 - Security,1 - BuildingSecurity,Malachi Herrod Henson
Claudia Ava Rhodes,CAR0928,Claudia.Ava.Rhodes@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,1 - RegionalFieldService,Jessamine Madeson Eaton
Nehru Edward Bradley,NEB3445,Nehru.Edward.Bradley@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,5 - RegionalFieldService,Hedy Kristen Mcfadden
Duncan Brendan Trujillo,DBT0141,Duncan.Brendan.Trujillo@dtaa.com,Mathematician,,1,3 - ResearchAndEngineering_Government_Domestic,2 - Research,1 - Lab,Charlotte Ramona Maxwell
Sydney Kristen Pace,SKP3263,Sydney.Kristen.Pace@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,9 - Stockroom,Quincy Guy Shannon
Joseph Owen Atkins,JOA0305,Joseph.Owen.Atkins@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,2 - AssemblyDept,August Kasimir Solis
Melissa Quincy Rodriguez,MQR1657,Melissa.Quincy.Rodriguez@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,2 - RegionalSales,Cheryl Brianna Aguirre
Audrey Whitney Humphrey,AWH2466,Audrey.Whitney.Humphrey@dtaa.com,SoftwareDeveloper,Project 83,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,10 - WebSoftware,Xandra Hilary Romero
Kermit Bradley Oneill,KBO2708,Kermit.Bradley.Oneill@dtaa.com,MechanicalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,17 - MechanicalEngineering,Tyler Peter Grimes
Jakeem Chaim Cote,JCC1381,Jakeem.Chaim.Cote@dtaa.com,HardwareEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,6 - EmbeddedSoftware,Leah Kerry Stephenson
Raven Deborah Bonner,RDB1693,Raven.Deborah.Bonner@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,2 - RegionalFieldService,Haley Madeline Thomas
Cole Graham Campos,CGC1132,Cole.Graham.Campos@dtaa.com,MechanicalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,7 - MechanicalEngineering,Leo Alvin Chase
Malik John Stuart,MJS3720,Malik.John.Stuart@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,6 - RegionalSales,Randall Orson Rosa
Dorothy Amelia Diaz,DAD2620,Dorothy.Amelia.Diaz@dtaa.com,MaterialsEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,19 - MaterialsEngineering,Blair Otto Rich
Wyoming Darryl Delacruz,WDD0499,Wyoming.Darryl.Delacruz@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,3 - EmbeddedSoftware,Anjolie Samantha Gonzales
Breanna Evangeline Arnold,BEA0311,Breanna.Evangeline.Arnold@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,2 - AssemblyDept,August Kasimir Solis
John Dean Valentine,JDV1245,John.Dean.Valentine@dtaa.com,ElectricalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,6 - EmbeddedSoftware,Scarlet Genevieve Contreras
Aubrey Priscilla Potts,APP1054,Aubrey.Priscilla.Potts@dtaa.com,ITAdmin,Project 15,1,1 - Adminstration,5 - Security,4 - ElectronicSecurity,Timon Duncan Harrison
Brianna Callie Miranda,BCM3794,Brianna.Callie.Miranda@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,6 - RegionalSales,Martina Nina Cain
Mohammad Herrod Vinson,MHV1529,Mohammad.Herrod.Vinson@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,4 - AssemblyDept,Mark William Horne
Wilma Jessamine Cherry,WJC0470,Wilma.Jessamine.Cherry@dtaa.com,Physicist,,1,2 - ResearchAndEngineering_Commercial,2 - Research,1 - Lab,Basil Bruno Tyson
Nicolas Travis Padilla,NTP2146,Nicolas.Travis.Padilla@dtaa.com,ElectricalEngineer,Project 80,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,16 - TestAndEvalualtion,Ifeoma Mechelle Nash
Edward Ronan Curtis,ERC1840,Edward.Ronan.Curtis@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,13 - ElectricalEngineering,Cole Nicolas Knight
Harlan Malcolm Yates,HMY0235,Harlan.Malcolm.Yates@dtaa.com,ComputerProgrammer,Project 10,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,2 - DesktopSoftware,Andrew Tobias Hoover
Kendall Eden Flynn,KEF1057,Kendall.Eden.Flynn@dtaa.com,ITAdmin,Project 2,1,1 - Adminstration,5 - Security,4 - ElectronicSecurity,Timon Duncan Harrison
Tara Adara Miranda,TAM3048,Tara.Adara.Miranda@dtaa.com,ITAdmin,Project 20,1,1 - Adminstration,5 - Security,10 - ElectronicSecurity,Lois Rhonda Snow
Grace Mona Hancock,GMH2027,Grace.Mona.Hancock@dtaa.com,TestEngineer,Project 61,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,16 - TestAndEvalualtion,Elijah Valentine Fuentes
Larissa Chanda Mooney,LCM1480,Larissa.Chanda.Mooney@dtaa.com,Technician,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,11 - TestAndEvalualtion,Naida Shellie Barlow
Penelope Amaya Mcneil,PAM0505,Penelope.Amaya.Mcneil@dtaa.com,HardwareEngineer,,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,3 - EmbeddedSoftware,Anjolie Samantha Gonzales
Urielle McKenzie Hardy,UMH1532,Urielle.McKenzie.Hardy@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,4 - AssemblyDept,Mark William Horne
Keefe Nehru Shaw,KNS0539,Keefe.Nehru.Shaw@dtaa.com,MechanicalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,2 - MechanicalEngineering,Yardley Aidan Vang
Ralph Ira Solomon,RIS2436,Ralph.Ira.Solomon@dtaa.com,ITAdmin,,1,1 - Adminstration,5 - Security,8 - ElectronicSecurity,Madison Charissa Malone
Regan MacKensie Boyle,RMB2275,Regan.MacKensie.Boyle@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,3 - RegionalSales,Gillian Nelle Holland
Bernard Bevis Foley,BBF2388,Bernard.Bevis.Foley@dtaa.com,ChiefEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,20 - SystemsEngineering,Zahir Byron Wells
Ivy Maryam Robertson,IMR3660,Ivy.Maryam.Robertson@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,12 - AssemblyDept,Brynne Camille Whitfield
Solomon Marvin Lang,SML1923,Solomon.Marvin.Lang@dtaa.com,SoftwareEngineer,Project 16,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,8 - DesktopSoftware,Dora Tallulah Tran
Mia Serina Fitzpatrick,MSF3311,Mia.Serina.Fitzpatrick@dtaa.com,StockroomClerk,,1,6 - Manufacturing_Government,3 - Assembly,9 - Stockroom,September Hanae Ward
Blake Benjamin Hall,BBH3779,Blake.Benjamin.Hall@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,6 - RegionalSales,Martina Nina Cain
Cassady Adele Rasmussen,CAR2900,Cassady.Adele.Rasmussen@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,4 - RegionalSales,Heidi Cara Schmidt
Jeanette Celeste Holder,JCH3456,Jeanette.Celeste.Holder@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,5 - RegionalFieldService,Hedy Kristen Mcfadden
Trevor Sylvester Day,TSD2948,Trevor.Sylvester.Day@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,4 - RegionalSales,Tanisha Chiquita Mullins
Joseph Cooper Rodgers,JCR3919,Joseph.Cooper.Rodgers@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,13 - Stockroom,Winter Adele Hahn
Barry Xerxes Wheeler,BXW1804,Barry.Xerxes.Wheeler@dtaa.com,ComputerScientist,Project 70,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,8 - DesktopSoftware,Lucius Orlando Patton
Cheryl Remedios Castaneda,CRC0348,Cheryl.Remedios.Castaneda@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,2 - AssemblyDept,Mona Jolene Frye
Dai Ashely Hatfield,DAH2506,Dai.Ashely.Hatfield@dtaa.com,MaterialsEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,19 - MaterialsEngineering,Mercedes Josephine Ayala
Heidi Cara Schmidt,HCS2401,Heidi.Cara.Schmidt@dtaa.com,Manager,Project 11,1,8 - SalesAndMarketing_Commercial,2 - Sales,4 - RegionalSales,Nathaniel Paul Klein
Cooper Bert Stevens,CBS0951,Cooper.Bert.Stevens@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,1 - RegionalSales,Whoopi Laurel Guy
Salvador Hu Patel,SHP1713,Salvador.Hu.Patel@dtaa.com,ChiefEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,15 - SystemsEngineering,Ursa Melinda Bentley
Ira Raja Boyd,IRB2456,Ira.Raja.Boyd@dtaa.com,Scientist,,1,2 - ResearchAndEngineering_Commercial,2 - Research,4 - Lab,Vera Kessie Marsh
Geoffrey Jarrod Mcfarland,GJM2800,Geoffrey.Jarrod.Mcfarland@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,8 - AssemblyDept,Kuame Alvin Henry
Xenos John Marks,XJM3874,Xenos.John.Marks@dtaa.com,Scientist,,1,2 - ResearchAndEngineering_Commercial,2 - Research,7 - Lab,Zelda Aretha Wallace
Stephanie Claire Reese,SCR2455,Stephanie.Claire.Reese@dtaa.com,Mathematician,,1,2 - ResearchAndEngineering_Commercial,2 - Research,4 - Lab,Vera Kessie Marsh
